Date,Symbol,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,VIX,VIX_MA20,VIX_Ratio,MA20,MA60,52W_High,52W_Low,Position_52W
2013-09-12,XQQ.TO,9.271327018737793,9.271327018737793,9.271327018737793,9.271327018737793,8.66800308227539,566,0.0,0.0,14.289999961853027,15.411999988555909,0.9271995829525035,9.113802576065064,8.933791589736938,9.334901809692383,7.381742000579834,0.9674502871408786
2013-09-13,XQQ.TO,9.299581527709961,9.299581527709961,9.299581527709961,9.299581527709961,8.694419860839844,566,0.0,0.0,14.15999984741211,15.383500003814698,0.9204667236910201,9.128106832504272,8.941502968470255,9.334901809692383,7.381742000579834,0.9819163379168291
2013-09-16,XQQ.TO,9.416135787963867,9.416135787963867,9.271327018737793,9.271327018737793,8.66800308227539,5379,0.0,0.0,14.380000114440918,15.384000015258788,0.9347373960074076,9.14117498397827,8.950273942947387,9.334901809692383,7.381742000579834,0.9674502871408786
2013-09-17,XQQ.TO,9.334901809692383,9.356093406677246,9.334901809692383,9.334901809692383,8.727438926696777,3398,0.0,0.0,14.529999732971191,15.355499982833862,0.9462407443075439,9.154949522018432,8.965284665425619,9.334901809692383,7.381742000579834,1.0
2013-09-18,XQQ.TO,9.345497131347656,9.4408597946167,9.345497131347656,9.4408597946167,8.826502799987793,1982,0.0,0.0,13.59000015258789,15.289499998092651,0.8888452960713711,9.175081539154053,8.983179791768391,9.4408597946167,7.381742000579834,1.0
2013-09-19,XQQ.TO,9.504433631896973,9.504433631896973,9.469115257263184,9.486775398254395,8.869428634643555,4247,0.0,0.0,13.15999984741211,15.150500011444091,0.8686181866916316,9.199451923370361,9.003547286987304,9.486775398254395,7.381742000579834,1.0
2013-09-20,XQQ.TO,9.486775398254395,9.486775398254395,9.458518981933594,9.458518981933594,8.843012809753418,5379,0.0,0.0,13.119999885559082,15.068499994277953,0.8706905060584141,9.218524360656739,9.021619017918905,9.486775398254395,7.381742000579834,0.9865767372850162
2013-09-23,XQQ.TO,9.444391250610352,9.444391250610352,9.426732063293457,9.437328338623047,8.823202133178711,2831,0.0,0.0,14.3100004196167,15.085000038146973,0.948624486803417,9.233358526229859,9.037865924835206,9.486775398254395,7.381742000579834,0.9765100830770799
2013-09-24,XQQ.TO,9.447922706604004,9.447922706604004,9.430264472961426,9.430264472961426,8.816595077514648,1982,0.0,0.0,14.079999923706055,15.039500045776368,0.9362013285581408,9.249252271652221,9.05334758758545,9.486775398254395,7.381742000579834,0.9731543806595199
2013-09-25,XQQ.TO,9.479710578918457,9.479710578918457,9.412604331970215,9.426732063293457,8.813294410705566,6229,0.0,0.0,14.010000228881836,14.901500034332276,0.9401738211994449,9.272033262252808,9.068122847874958,9.486775398254395,7.381742000579834,0.971476302928368
2013-09-26,XQQ.TO,9.4408597946167,9.479710578918457,9.4408597946167,9.458518981933594,8.843012809753418,2548,0.0,0.0,14.0600004196167,14.780000066757202,0.9512855450684397,9.293224859237672,9.084546327590942,9.486775398254395,7.381742000579834,0.9865767372850162
2013-09-27,XQQ.TO,9.458518981933594,9.458518981933594,9.447922706604004,9.447922706604004,8.833104133605957,3114,0.0,0.0,15.460000038146973,14.712500095367432,1.050807132569869,9.312473821640015,9.099380445480346,9.486775398254395,7.381742000579834,0.9815429571363041
2013-09-30,XQQ.TO,9.412604331970215,9.4408597946167,9.356093406677246,9.4408597946167,8.826502799987793,6795,0.0,0.0,16.600000381469727,14.692000102996825,1.12986661210843,9.33401861190796,9.11191881497701,9.486775398254395,7.381742000579834,0.978187707763488
2013-10-01,XQQ.TO,9.458518981933594,9.522093772888184,9.458518981933594,9.522093772888184,8.902450561523438,43319,0.0,0.0,15.539999961853027,14.638500070571899,1.0615841709830254,9.35856556892395,9.12681179046631,9.522093772888184,7.381742000579834,1.0
2013-10-02,XQQ.TO,9.493839263916016,9.515029907226562,9.483242988586426,9.515029907226562,8.895845413208008,9910,0.0,0.0,16.600000381469727,14.67450008392334,1.1312140302248437,9.376931619644164,9.141057252883911,9.522093772888184,7.381742000579834,0.9966996707022591
2013-10-03,XQQ.TO,9.51149845123291,9.51149845123291,9.426732063293457,9.426732063293457,8.813294410705566,4247,0.0,0.0,17.670000076293945,14.769500064849854,1.1963844408211917,9.38911681175232,9.152771504720052,9.522093772888184,7.381742000579834,0.9554457772649774
2013-10-04,XQQ.TO,9.37728500366211,9.504433631896973,9.37728500366211,9.504433631896973,8.88593864440918,8211,0.0,0.0,16.739999771118164,14.814000034332276,1.1300121325990466,9.404127502441407,9.164838933944703,9.522093772888184,7.381742000579834,0.9917489539711668
2013-10-07,XQQ.TO,9.462051391601562,9.479710578918457,9.430264472961426,9.4408597946167,8.826502799987793,7645,0.0,0.0,19.40999984741211,15.003000020980835,1.2937412397699353,9.412074327468872,9.17355105082194,9.522093772888184,7.381742000579834,0.9620464358604593
2013-10-08,XQQ.TO,9.398475646972656,9.398475646972656,9.236006736755371,9.243070602416992,8.641585350036621,6512,0.0,0.0,20.34000015258789,15.29350004196167,1.32997679385228,9.407482767105103,9.177965958913168,9.522093772888184,7.381742000579834,0.8696367699547503
2013-10-09,XQQ.TO,9.260730743408203,9.260730743408203,9.168901443481445,9.22894287109375,8.628376007080078,7928,0.0,0.0,19.600000381469727,15.582500076293945,1.257821292187106,9.404304027557373,9.181615606943767,9.522093772888184,7.381742000579834,0.8630361113592683
2013-10-10,XQQ.TO,9.334901809692383,9.419668197631836,9.334901809692383,9.412604331970215,8.80008316040039,36524,0.0,0.0,16.479999542236328,15.69200005531311,1.0502166380413955,9.411367893218994,9.188973808288575,9.522093772888184,7.381742000579834,0.9488451186694954
2013-10-11,XQQ.TO,9.402008056640625,9.486775398254395,9.398475646972656,9.458518981933594,8.843012809753418,20102,0.0,0.0,15.720000267028809,15.770000076293945,0.9968294350651083,9.419314765930176,9.196332009633382,9.522093772888184,7.381742000579834,0.9702970363203312
2013-10-15,XQQ.TO,9.497369766235352,9.56447696685791,9.497369766235352,9.518562316894531,8.899148941040039,27747,0.0,0.0,18.65999984741211,15.984000062942505,1.1674174032740199,9.431676530838013,9.205161841710408,9.522093772888184,7.381742000579834,0.9983500581356103
2013-10-16,XQQ.TO,9.589200973510742,9.620987892150879,9.557413101196289,9.620987892150879,8.994909286499023,6795,0.0,0.0,14.710000038146973,15.993000078201295,0.9197774005014187,9.445980834960938,9.217347002029419,9.620987892150879,7.381742000579834,1.0
2013-10-17,XQQ.TO,9.589200973510742,9.673967361450195,9.589200973510742,9.673967361450195,9.044440269470215,24916,0.0,0.0,13.479999542236328,15.987500047683715,0.8431586866008688,9.457636213302612,9.229826513926188,9.673967361450195,7.381742000579834,1.0
2013-10-18,XQQ.TO,9.769329071044922,9.83643627166748,9.751669883728027,9.82937240600586,9.18973159790039,33976,0.0,0.0,13.039999961853027,15.981500053405762,0.8159434294826485,9.474766063690186,9.24542589187622,9.82937240600586,7.381742000579834,1.0
2013-10-21,XQQ.TO,9.87175464630127,9.87175464630127,9.83643627166748,9.83643627166748,9.196337699890137,20669,0.0,0.0,13.15999984741211,15.983500051498414,0.8233490665380511,9.49366192817688,9.261025269826254,9.83643627166748,7.381742000579834,1.0
2013-10-22,XQQ.TO,9.924734115600586,9.924734115600586,9.81877613067627,9.87175464630127,9.229357719421387,19819,0.0,0.0,13.329999923706055,15.934500026702882,0.836549618837602,9.515383243560791,9.277213287353515,9.87175464630127,7.381742000579834,1.0
2013-10-23,XQQ.TO,9.82583999633789,9.82583999633789,9.769329071044922,9.794053077697754,9.156710624694824,6229,0.0,0.0,13.420000076293945,15.901500034332276,0.8439455427047369,9.533572673797607,9.291105556488038,9.87175464630127,7.381742000579834,0.9687947092409231
2013-10-24,XQQ.TO,9.850564002990723,9.861160278320312,9.82937240600586,9.854096412658691,9.212847709655762,8777,0.0,0.0,13.199999809265137,15.86100001335144,0.8322299853826157,9.554940891265868,9.306057405471801,9.87175464630127,7.381742000579834,0.9929083759181223
2013-10-25,XQQ.TO,9.907074928283691,9.935330390930176,9.88941478729248,9.907074928283691,9.262377738952637,4813,0.0,0.0,13.09000015258789,15.8125,0.8278260966063488,9.577368688583373,9.320891539255777,9.907074928283691,7.381742000579834,1.0
2013-10-28,XQQ.TO,9.96358585357666,9.96358585357666,9.924734115600586,9.935330390930176,9.288793563842773,18970,0.0,0.0,13.3100004196167,15.705000019073486,0.8475008216142569,9.601739072799683,9.335195875167846,9.935330390930176,7.381742000579834,1.0
2013-10-29,XQQ.TO,10.020096778869629,10.020096778869629,9.928265571594238,9.938861846923828,9.292095184326172,7645,0.0,0.0,13.40999984741211,15.545499992370605,0.8626290472479784,9.62663917541504,9.348970413208008,9.938861846923828,7.381742000579834,1.0
2013-10-30,XQQ.TO,9.981245040893555,9.995372772216797,9.921202659606934,9.921202659606934,9.275588035583496,6229,0.0,0.0,13.649999618530273,15.450999975204468,0.883437941908976,9.646594619750976,9.361685371398925,9.938861846923828,7.381742000579834,0.9930941104140494
2013-10-31,XQQ.TO,9.88941478729248,9.96358585357666,9.878819465637207,9.949458122253418,9.30200481414795,16988,0.0,0.0,13.75,15.308499956130982,0.8981938164681635,9.66831603050232,9.375401051839193,9.949458122253418,7.381742000579834,1.0
2013-11-01,XQQ.TO,9.917671203613281,9.917671203613281,9.885883331298828,9.903543472290039,9.259078025817871,2548,0.0,0.0,13.279999732971191,15.088999938964843,0.8801113252494482,9.69215660095215,9.389175605773925,9.949458122253418,7.381742000579834,0.9821184867066018
2013-11-04,XQQ.TO,9.967118263244629,9.967118263244629,9.903543472290039,9.917671203613281,9.272284507751465,9626,0.0,0.0,12.930000305175781,14.898499965667725,0.8678726271082206,9.712818479537964,9.401537386576335,9.949458122253418,7.381742000579834,0.9876205479368106
2013-11-05,XQQ.TO,9.87175464630127,9.956521987915039,9.87175464630127,9.956521987915039,9.30860710144043,7078,0.0,0.0,13.270000457763672,14.591499996185302,0.9094336059509226,9.738601589202881,9.415370798110962,9.956521987915039,7.381742000579834,1.0
2013-11-06,XQQ.TO,9.94592571258545,9.94592571258545,9.921202659606934,9.928265571594238,9.282190322875977,9626,0.0,0.0,12.670000076293945,14.207999992370606,0.8917511319747653,9.772861337661743,9.428380076090495,9.956521987915039,7.381742000579834,0.9890256967741756
2013-11-07,XQQ.TO,9.907074928283691,9.917671203613281,9.748138427734375,9.755202293395996,9.12038803100586,15572,0.0,0.0,13.90999984741211,13.923499965667725,0.9990304077071926,9.799174308776855,9.437680848439534,9.956521987915039,7.381742000579834,0.921810913744362
2013-11-08,XQQ.TO,9.779925346374512,9.861160278320312,9.779925346374512,9.861160278320312,9.219450950622559,3114,0.0,0.0,12.899999618530273,13.744499969482423,0.9385572154078188,9.82160210609436,9.448924191792806,9.956521987915039,7.381742000579834,0.9629631618764358
2013-11-11,XQQ.TO,9.903543472290039,9.903543472290039,9.864691734313965,9.864691734313965,9.222752571105957,4247,0.0,0.0,12.529999732971191,13.584999942779541,0.9223408013064376,9.84191074371338,9.463110780715942,9.956521987915039,7.381742000579834,0.964334718285536
2013-11-12,XQQ.TO,9.861160278320312,9.88941478729248,9.861160278320312,9.878819465637207,9.2359619140625,14440,0.0,0.0,12.819999694824219,13.292999935150146,0.9644173442689041,9.859923601150513,9.477591705322265,9.956521987915039,7.381742000579834,0.9698216847031458
2013-11-13,XQQ.TO,9.921202659606934,9.95298957824707,9.921202659606934,9.95298957824707,9.305303573608398,4813,0.0,0.0,12.520000457763672,13.183499956130982,0.9496719762904273,9.876523685455322,9.492484680811565,9.956521987915039,7.381742000579834,0.9986280732002952
2013-11-14,XQQ.TO,9.988308906555176,10.009501457214355,9.981245040893555,9.998905181884766,9.348234176635742,5379,0.0,0.0,12.369999885559082,13.127999973297118,0.94226080977454,9.892770576477051,9.508496109644572,9.998905181884766,7.381742000579834,1.0
2013-11-15,XQQ.TO,10.034223556518555,10.048352241516113,10.023629188537598,10.044819831848145,9.391160011291504,49831,0.0,0.0,12.1899995803833,13.085499954223632,0.9315654444252787,9.903542947769164,9.525920311609903,10.044819831848145,7.381742000579834,1.0
2013-11-18,XQQ.TO,10.066012382507324,10.066012382507324,9.942394256591797,9.942394256591797,9.29539966583252,14157,0.0,0.0,13.100000381469727,13.082499980926514,1.0013376954380835,9.90884084701538,9.540342378616334,10.044819831848145,7.381742000579834,0.9615386474800977
2013-11-19,XQQ.TO,9.942394256591797,9.960054397583008,9.924734115600586,9.960054397583008,9.311910629272461,4530,0.0,0.0,13.390000343322754,13.085500001907349,1.0232700578022254,9.913255834579468,9.553999201456707,10.044819831848145,7.6254448890686035,0.9649639116425036
2013-11-20,XQQ.TO,9.921202659606934,9.970649719238281,9.88941478729248,9.88941478729248,9.245865821838379,5663,0.0,0.0,13.399999618530273,13.084499979019165,1.0241124720101653,9.918023920059204,9.566949621836345,10.044819831848145,7.6254448890686035,0.9357664486773909
2013-11-21,XQQ.TO,9.878819465637207,9.977712631225586,9.878819465637207,9.977712631225586,9.328417778015137,6795,0.0,0.0,12.65999984741211,13.057499980926513,0.9695577151755662,9.92420473098755,9.583726294835408,10.044819831848145,7.6254448890686035,0.9722625875650918
2013-11-22,XQQ.TO,9.977712631225586,9.977712631225586,9.977712631225586,9.977712631225586,9.328417778015137,0,0.0,0.0,12.260000228881836,13.01599998474121,0.9419176585167762,9.927736616134643,9.599443387985229,10.044819831848145,7.6254448890686035,0.9722625875650918
2013-11-25,XQQ.TO,10.066012382507324,10.087203025817871,10.066012382507324,10.080140113830566,9.424182891845703,10759,0.0,0.0,12.789999961853027,12.989999961853027,0.9846035411403135,9.934977102279664,9.61639666557312,10.080140113830566,7.6254448890686035,1.0
2013-11-26,XQQ.TO,10.136651039123535,10.136651039123535,10.118990898132324,10.118990898132324,9.460505485534668,3114,0.0,0.0,12.8100004196167,12.959999990463256,0.9884259590311006,9.943983554840088,9.634880447387696,10.118990898132324,7.6254448890686035,1.0
2013-11-27,XQQ.TO,10.203757286071777,10.203757286071777,10.203757286071777,10.203757286071777,9.539751052856445,1982,0.0,0.0,12.979999542236328,12.92649998664856,1.0041387502914962,9.95811128616333,9.654423824946086,10.203757286071777,7.6254448890686035,1.0
2013-11-28,XQQ.TO,10.249671936035156,10.249671936035156,10.23554515838623,10.23554515838623,9.569474220275879,4530,0.0,0.0,12.979999542236328,12.887999963760375,1.0071383906529054,9.97241563796997,9.672554429372152,10.23554515838623,7.6254448890686035,1.0
2013-11-29,XQQ.TO,10.239076614379883,10.306182861328125,10.232012748718262,10.232012748718262,9.566169738769531,13307,0.0,0.0,13.699999809265137,12.908999967575074,1.0612750672923466,9.988839101791381,9.69003750483195,10.23554515838623,7.6254448890686035,0.9986466383266983
2013-12-02,XQQ.TO,10.260268211364746,10.274395942687988,10.256735801696777,10.274395942687988,9.60579776763916,6229,0.0,0.0,14.229999542236328,12.9739999294281,1.096808973303547,10.006675338745117,9.707873773574828,10.274395942687988,7.6254448890686035,1.0
2013-12-03,XQQ.TO,10.253204345703125,10.253204345703125,10.196693420410156,10.196693420410156,9.533151626586914,6512,0.0,0.0,14.550000190734863,13.03799991607666,1.115968728669327,10.018683910369873,9.723119942347209,10.274395942687988,7.6254448890686035,0.9706666825075294
2013-12-04,XQQ.TO,10.221417427062988,10.23554515838623,10.17197036743164,10.221417427062988,9.556265830993652,13590,0.0,0.0,14.699999809265137,13.13949990272522,1.118764025883227,10.03334150314331,9.737895202636718,10.274395942687988,7.6254448890686035,0.9800001908103916
2013-12-05,XQQ.TO,10.21788501739502,10.242609024047852,10.21788501739502,10.22494888305664,9.559569358825684,9910,0.0,0.0,15.079999923706055,13.197999906539916,1.1425973655473027,10.056828832626342,9.753435722986858,10.274395942687988,7.6254448890686035,0.9813333434138823
2013-12-06,XQQ.TO,10.295587539672852,10.327375411987305,10.267332077026367,10.313246726989746,9.642119407653809,6512,0.0,0.0,13.789999961853027,13.242499923706054,1.0413441601888829,10.079433155059814,9.770801051457722,10.313246726989746,7.6254448890686035,1.0
2013-12-09,XQQ.TO,10.376822471618652,10.376822471618652,10.337970733642578,10.348567008972168,9.675143241882324,15855,0.0,0.0,13.489999771118164,13.290499925613403,1.0150107104037738,10.103626918792724,9.788284142812094,10.348567008972168,7.6254448890686035,1.0
2013-12-10,XQQ.TO,10.35209846496582,10.355629920959473,10.348567008972168,10.348567008972168,9.675143241882324,4247,0.0,0.0,13.90999984741211,13.344999933242798,1.0423379480701143,10.127114295959473,9.806238142649333,10.348567008972168,7.6254448890686035,1.0
2013-12-11,XQQ.TO,10.299118995666504,10.299118995666504,10.256735801696777,10.256735801696777,9.589286804199219,1982,0.0,0.0,15.420000076293945,13.489999914169312,1.1430689528839393,10.142301607131959,9.821602042516073,10.348567008972168,7.6254448890686035,0.966277235014843
2013-12-12,XQQ.TO,10.175501823425293,10.210821151733398,10.175501823425293,10.20728874206543,9.54305648803711,11892,0.0,0.0,15.539999961853027,13.648499917984008,1.1385866619214817,10.15272078514099,9.834375858306885,10.348567008972168,7.6254448890686035,0.9481190116762955
2013-12-13,XQQ.TO,10.189629554748535,10.22494888305664,10.17197036743164,10.17197036743164,9.510034561157227,3398,0.0,0.0,15.760000228881836,13.826999950408936,1.139798964736073,10.159078311920165,9.84579577445984,10.348567008972168,7.6254448890686035,0.9351492023623306
2013-12-16,XQQ.TO,10.239076614379883,10.242609024047852,10.22494888305664,10.22494888305664,9.559569358825684,8777,0.0,0.0,16.030000686645508,13.973499965667724,1.1471714835961295,10.173206043243407,9.858569606145222,10.348567008972168,7.6254448890686035,0.9546042665468469
2013-12-17,XQQ.TO,10.20728874206543,10.20728874206543,10.200224876403809,10.200224876403809,9.536453247070312,2265,0.0,0.0,16.209999084472656,14.11449990272522,1.1484642882276572,10.185214567184449,9.871284548441569,10.348567008972168,7.6254448890686035,0.9455249797707888
2013-12-18,XQQ.TO,10.23554515838623,10.277928352355957,10.101330757141113,10.277928352355957,9.609097480773926,13307,0.0,0.0,13.800000190734863,14.13449993133545,0.9763345189270533,10.204640245437622,9.885412279764811,10.348567008972168,7.6254448890686035,0.9740596809449322
2013-12-19,XQQ.TO,10.355629920959473,10.355629920959473,10.277928352355957,10.28852367401123,9.61900520324707,35108,0.0,0.0,14.149999618530273,14.208999919891358,0.995847680928023,10.220180797576905,9.899775473276774,10.348567008972168,7.6254448890686035,0.9779505536964079
2013-12-20,XQQ.TO,10.28145980834961,10.422737121582031,10.28145980834961,10.41567325592041,9.737881660461426,3114,0.0,0.0,13.789999961853027,14.285499906539917,0.9653144833622483,10.242078828811646,9.915728044509887,10.41567325592041,7.6254448890686035,1.0
2013-12-23,XQQ.TO,10.472184181213379,10.493375778198242,10.472184181213379,10.493375778198242,9.810528755187988,9343,0.0,0.0,13.039999961853027,14.297999906539918,0.9120156698202606,10.26274061203003,9.933152262369791,10.493375778198242,7.6254448890686035,1.0
2013-12-24,XQQ.TO,10.514567375183105,10.518098831176758,10.5075044631958,10.518098831176758,9.833640098571777,3681,0.0,0.0,12.479999542236328,14.281499862670898,0.8738577643974673,10.282696008682251,9.95110624631246,10.518098831176758,7.6254448890686035,1.0
2013-12-27,XQQ.TO,10.549886703491211,10.549886703491211,10.475715637207031,10.475715637207031,9.836626052856445,18687,0.045562,0.0,12.460000038146973,14.255499887466431,0.8740486223918336,10.296293926239013,9.966999944051107,10.518098831176758,7.6254448890686035,0.985347990178584
2013-12-30,XQQ.TO,10.518098831176758,10.518098831176758,10.447461128234863,10.461587905883789,9.823360443115234,4530,0.0,0.0,13.5600004196167,14.28449993133545,0.9492807227973421,10.307596063613891,9.982775910695393,10.518098831176758,7.678423881530762,0.9800995091709305
2013-12-31,XQQ.TO,10.518098831176758,10.521631240844727,10.514567375183105,10.518098831176758,9.876422882080078,4530,0.0,0.0,13.720000267028809,14.285499954223633,0.9604144279859362,10.321900367736816,10.000965356826782,10.518098831176758,7.713744163513184,1.0
2014-01-02,XQQ.TO,10.528695106506348,10.528695106506348,10.436864852905273,10.440397262573242,9.803462982177734,14440,0.0,0.0,14.229999542236328,14.285499954223633,0.9961149128721326,10.330200433731079,10.016564750671387,10.518098831176758,7.929192066192627,0.9699867258047078
2014-01-03,XQQ.TO,10.486311912536621,10.486311912536621,10.383886337280273,10.387417793273926,9.753713607788086,12458,0.0,0.0,13.760000228881836,14.245999956130982,0.9658851797876085,10.339736652374267,10.032340717315673,10.518098831176758,7.929192066192627,0.9495226944166786
2014-01-06,XQQ.TO,10.419204711914062,10.419204711914062,10.313246726989746,10.327375411987305,9.697334289550781,10476,0.0,0.0,13.550000190734863,14.188499975204468,0.9549987817186147,10.345034551620483,10.050412464141846,10.518098831176758,7.929192066192627,0.9263305184377228
2014-01-07,XQQ.TO,10.387417793273926,10.440397262573242,10.387417793273926,10.436864852905273,9.800146102905273,27181,0.0,0.0,12.920000076293945,14.080499982833862,0.9175810583463135,10.355630350112914,10.070544497172039,10.518098831176758,7.929192066192627,0.9686222851397345
2014-01-08,XQQ.TO,10.486311912536621,10.486311912536621,10.419204711914062,10.447461128234863,9.81009578704834,10476,0.0,0.0,12.869999885559082,14.034499979019165,0.9170258936762301,10.362341070175171,10.087792110443115,10.518098831176758,7.929192066192627,0.9727152387651443
2014-01-09,XQQ.TO,10.486311912536621,10.486311912536621,10.394481658935547,10.401545524597168,9.766980171203613,11892,0.0,0.0,12.890000343322754,14.004500007629394,0.9204184609447333,10.364989995956421,10.103509219487508,10.518098831176758,7.929192066192627,0.9549797203375517
2014-01-10,XQQ.TO,10.405077934265137,10.405077934265137,10.383886337280273,10.405077934265137,9.770294189453125,7645,0.0,0.0,12.140000343322754,13.916000032424927,0.8723771425004303,10.36781554222107,10.118284479777019,10.518098831176758,7.929192066192627,0.956344161002525
2014-01-13,XQQ.TO,10.493375778198242,10.493375778198242,10.274395942687988,10.277928352355957,9.65090274810791,48982,0.0,0.0,13.279999732971191,13.809000015258789,0.9616916299729844,10.368875169754029,10.129233487447102,10.518098831176758,7.929192066192627,0.9072309277146668
2014-01-14,XQQ.TO,10.295587539672852,10.493375778198242,10.295587539672852,10.493375778198242,9.85321044921875,9343,0.0,0.0,12.279999732971191,13.646000003814697,0.8998973860133633,10.383179521560669,10.142890294392904,10.518098831176758,7.929192066192627,0.990450388823227
2014-01-15,XQQ.TO,10.525162696838379,10.595802307128906,10.525162696838379,10.595802307128906,9.949385643005371,10759,0.0,0.0,12.279999732971191,13.471999979019165,0.9115201716223015,10.404371118545532,10.155664126078287,10.595802307128906,7.929192066192627,1.0
2014-01-16,XQQ.TO,10.592269897460938,10.592269897460938,10.571078300476074,10.588738441467285,9.942750930786133,6229,0.0,0.0,12.529999732971191,13.29699993133545,0.9423178008328962,10.422560596466065,10.16820249557495,10.595802307128906,7.929192066192627,0.9973509943248621
2014-01-17,XQQ.TO,10.581673622131348,10.581673622131348,10.5075044631958,10.511035919189453,9.869791030883789,13590,0.0,0.0,12.4399995803833,13.10849995613098,0.9490025267586002,10.438101148605346,10.17885718345642,10.595802307128906,7.929192066192627,0.968211931898345
2014-01-20,XQQ.TO,10.5604829788208,10.5604829788208,10.525162696838379,10.5604829788208,9.916221618652344,9343,0.0,0.0,12.4399995803833,13.040499925613403,0.9539511254433862,10.452228879928589,10.191631015141805,10.595802307128906,7.929192066192627,0.9867549716243104
2014-01-21,XQQ.TO,10.627589225769043,10.627589225769043,10.511035919189453,10.595802307128906,9.949385643005371,30295,0.0,0.0,12.869999885559082,12.976499938964844,0.991792852163011,10.467592811584472,10.203992780049642,10.595802307128906,7.929192066192627,1.0
2014-01-22,XQQ.TO,10.631120681762695,10.648780822753906,10.613462448120117,10.638184547424316,9.989181518554688,45301,0.0,0.0,12.84000015258789,12.928999948501588,0.9931162660477841,10.478718376159668,10.216177940368652,10.638184547424316,7.929192066192627,1.0
2014-01-23,XQQ.TO,10.645249366760254,10.645249366760254,10.5322265625,10.592269897460938,9.94606876373291,12741,0.0,0.0,13.770000457763672,12.965499973297119,1.0620493221336198,10.483663082122803,10.227126932144165,10.638184547424316,7.929192066192627,0.9830510234777384
2014-01-24,XQQ.TO,10.525162696838379,10.525162696838379,10.401545524597168,10.401545524597168,9.766980171203613,18120,0.0,0.0,18.139999389648438,13.248499965667724,1.3692115663400828,10.477835416793823,10.234838326772055,10.638184547424316,7.929192066192627,0.9126468513786511
2014-01-27,XQQ.TO,10.433333396911621,10.433333396911621,10.23554515838623,10.295587539672852,9.667486190795898,21235,0.0,0.0,17.420000076293945,13.496499967575073,1.2907050063457164,10.468829011917114,10.241078074773153,10.638184547424316,7.929192066192627,0.8735334224347137
2014-01-28,XQQ.TO,10.23554515838623,10.277928352355957,10.21435260772705,10.249671936035156,9.624370574951172,30861,0.0,0.0,15.800000190734863,13.60849995613098,1.161039074230702,10.458233213424682,10.246081638336182,10.638184547424316,7.929192066192627,0.8565840938722294
2014-01-29,XQQ.TO,10.20728874206543,10.20728874206543,10.140181541442871,10.140181541442871,9.521561622619629,16422,0.0,0.0,17.350000381469727,13.789999961853027,1.2581581167124474,10.439337348937988,10.250025606155395,10.638184547424316,7.929192066192627,0.8161667079433828
2014-01-30,XQQ.TO,10.256735801696777,10.373290061950684,10.256735801696777,10.369757652282715,9.737129211425781,22650,0.0,0.0,17.290000915527344,13.943000030517577,1.2400488329401174,10.435805368423463,10.257560380299886,10.638184547424316,7.929192066192627,0.9009126466753585
2014-01-31,XQQ.TO,10.267332077026367,10.369757652282715,10.246139526367188,10.369757652282715,9.737129211425781,6795,0.0,0.0,18.40999984741211,14.175500011444091,1.2987196100701524,10.434922361373902,10.26444764137268,10.638184547424316,7.929192066192627,0.9009126466753585
2014-02-03,XQQ.TO,10.383886337280273,10.383886337280273,10.062479972839355,10.083671569824219,9.468499183654785,54361,0.0,0.0,21.440000534057617,14.57000002861023,1.471516849139134,10.422737169265748,10.26703774134318,10.638184547424316,7.929192066192627,0.7953065645468389
2014-02-04,XQQ.TO,10.097799301147461,10.168437957763672,10.097799301147461,10.15431022644043,9.534828186035156,13590,0.0,0.0,19.110000610351562,14.87950005531311,1.284317385618601,10.408609437942506,10.273689540227254,10.638184547424316,7.929192066192627,0.8213821838427972
2014-02-05,XQQ.TO,10.17197036743164,10.17197036743164,10.066012382507324,10.147246360778809,9.528194427490234,22084,0.0,0.0,19.950000762939453,15.233500099182129,1.3096137219318722,10.393598699569703,10.278457641601562,10.638184547424316,7.929192066192627,0.8187746219132013
2014-02-06,XQQ.TO,10.15431022644043,10.27086353302002,10.15431022644043,10.267332077026367,9.640954971313477,15006,0.0,0.0,17.229999542236328,15.450500059127808,1.1151742323095382,10.386888027191162,10.285168313980103,10.638184547424316,7.929192066192627,0.8631031747163304
2014-02-07,XQQ.TO,10.359162330627441,10.447461128234863,10.309715270996094,10.447461128234863,9.81009578704834,15572,0.0,0.0,15.289999961853027,15.608000040054321,0.9796258279481534,10.389007186889648,10.294645675023396,10.638184547424316,7.929192066192627,0.9295961799411353
2014-02-10,XQQ.TO,10.496908187866211,10.496908187866211,10.454524993896484,10.465120315551758,9.826677322387695,20102,0.0,0.0,15.260000228881836,15.707000064849854,0.971541361550743,10.398366785049438,10.303181187311809,10.638184547424316,7.929192066192627,0.9361149087450136
2014-02-11,XQQ.TO,10.528695106506348,10.634653091430664,10.528695106506348,10.634653091430664,9.985865592956543,12175,0.0,0.0,14.510000228881836,15.818500089645386,0.9172804088031027,10.40543065071106,10.31377698580424,10.638184547424316,7.929192066192627,0.9986963950553135
2014-02-12,XQQ.TO,10.67703628540039,10.67703628540039,10.61699390411377,10.652313232421875,10.002446174621582,32843,0.0,0.0,14.300000190734863,15.91950011253357,0.8982694236407801,10.408256196975708,10.323901875813801,10.652313232421875,7.929192066192627,1.0
